微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OE5rjDTKE,天冷了就想吃羊肉🍖了上周脊梁开团的藏书羊糕好评如潮👍因为在别的地方买的冻多肉少很抠搜🌚脊梁这家含肉量很高✅能吃出来肉很新鲜鲜嫩入味，没有一点腥味😋特别下饭羊肉属于温热食物，秋冬吃点羊肉😍可以由内而外地抗寒🔥🔥🔥这周我们上新了藏书羊肉·白切羊肉‼️藏书羊肉本身在江南就是如雷贯耳、久负盛名我们的白切羊肉很正宗，原汁原味😍全部都是🌟纯纯羊腿肉🐑🍗很紧实自己买羊肉很怕烧不好有膻味🍖强推买白切羊肉回去👍直接蘸酱吃或者下面条、煮羊肉锅，都很舒服的～藏书羊糕也很推荐，开袋即食非常鲜美～就是是由羊肉和羊汤冻混合冻成的糕状牙齿不好也能吃，很适合老人小孩🧒脊梁这团的羊糕/羊肉，绝对不是冷冻品🙅每天采用新鲜羊肉🐑新鲜现制发货✅现在购白切羊肉，还送羊肉原汤+羊油🧧秋冬吃口羊肉，再来碗羊汤，暖心又暖胃啊💖⚠️羊糕开袋切片即食✅切勿加热，是一道冷菜‼️白切羊肉和羊汤都是无咸味的，非常淡口‼️可自行加调料[查看全部图片/视频] ,,无,无,无,2024-10-31 14:09,iPhone 13 Pro,37,1,18
OE4EEr9Qr,今年21号台风康妮的本体今天下午即将在台湾台东登陆目前强度仍然维持超强台风级别台风康妮的倒槽今天早晨已经给上海带来一阵短时大雨上海主要的降雨今天傍晚前后开始今晚到明天全天上海暴雨，局地大暴雨但是因为我们是受台风倒槽的影响和台风本体并不发生关系所以今明两天风的影响较小#脊梁聊天气##台风康妮# http://t.cn/A6nMMhsc ,,无,无,无,2024-10-31 12:09,微博视频号,58,3,20
OE3x7u126,第一波台风倒槽雨9点不到抵达上海市区还好带伞了#脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-31 09:17,微博视频号,27,3,19
OE33vBxo8,台风康妮的本体还在台湾以东洋面今天中午前后会在台湾登陆但台风的倒槽已经来到上海附近上海南部今晨已经受到影响受到台风康妮倒槽的影响上海今天阴有时有雨，市区中午前转雨今天白天的雨量还不算大云系比较厚，上海今天白天最高气温23度本轮降雨高潮会从今晚开始，持续到周五深夜东南部降雨会一直持续到周六上午前后累计雨量暴雨到大暴雨，大家做好防范台风康妮的外围云系对上海的影响周六结束本周日会是个好天气#脊梁聊天气##台风康妮# http://t.cn/A6nIe5vf ,,无,无,无,2024-10-31 08:05,微博视频号,106,5,24
ODYF1ohZu,台风康妮仍然维持超强台风强度将会于明天下午在台湾登陆对上海的影响也会从明天傍晚前后开始主要影响时段是明天夜间到周五深夜上海有暴雨，东南部大暴雨雨的影响大于风，大家做好准备真的没想到，11月还要战台风好癫#脊梁聊天气##台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-30 20:53,微博视频号,101,14,25
ODVPhzK1o,台风康妮对上海的影响比较明朗了主要的影响从明天傍晚开始，持续到后天深夜10月31日晚到11月1日，上海会出现暴雨东南部雨量更大一些，大暴雨程度过程雨量120～180毫米东南部可达220～280毫米最大小时雨强40～70毫米这次的降水具有极端性可能成为1981年以来上海11月最大降水过程这次的影响过程雨大于风好消息是双休日台风的影响结束，可以浪#台风康妮##脊梁聊天气# http://t.cn/A6nf5zPJ ,,无,无,无,2024-10-30 13:40,微博视频号,257,22,42
ODVveBBUF,终于等到2024年香榧子新货❗正宗诸暨枫桥特级香榧子上市啦，全部现炒现发上海人对香榧子的珍爱人尽皆知❤️吃起来松‼️脆‼️香‼️回味无穷♾️很适合看球追剧时搞一袋😋虽然香榧子脊梁从小吃到大但有同事完全没见过、甚至没听过吃的时候用牙咬，费劲地用指甲刮黑皮其实吃香榧子很简单毫不费力👍找准“西施眼”轻轻一捏就开口了（见视频）那层黑皮可以用外壳轻轻刮掉✅剥好的果仁吃起来真的巨香🤤作为坚果界的爱马仕👑香榧子市场一直鱼龙混杂有很多用陈年货、嫁接树❌以次充好的网上刷到很多人觉得香榧子不好吃说一股中药味❌木头味❌像在吃土🤮相信我，你一定是没有买到真正新鲜、优质的香榧子‼️脊梁找的这家香榧子全部采自诸暨枫桥农家的古树香榧🌲农家阿姨人工采摘，轻盐炒制是100%的新货🔥每一批都是现炒现发‼️人工一颗颗分拣，炒前挑一次，炒后挑一次品质这块大家绝对放心❤[查看全部图片/视频] ,,无,无,无,2024-10-30 12:51,iPhone 13 Pro,40,3,24
ODPT4yVye,目前看上海受21号台风康妮影响主要的降雨从周四傍晚开始周五的降雨比较猛烈，双休日倒是还好明天再看看#脊梁聊天气#  原图 ,,https://wx2.sinaimg.cn/large/56df5c93gy1hv3n69re3tj21cg0u8tug.jpg,无,无,2024-10-29 22:33,iPhone 13 Pro,35,2,16
ODNVzaSMR,恒银科技今天最后一分钟可真猛1分钟搞定天地板 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-29 17:34,微博视频号,15,2,4
ODNyvryqg,台风康妮今天白天整合得不错目前已经有台风强度明后天会加强为超强台风预计本周末康妮的残留云系会对上海有影响本周五和周六上海可能出现暴雨⛈️#台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-29 16:37,微博视频号,18,5,23
ODN8ZpVvQ,今天下午15点前后上海西面天空出现了环天顶弧🌈  [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hv3b2cyb3pj23402c0qtv.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv3b2djutoj21bf0zk418.jpg",无,无,2024-10-29 15:34,iPhone 13 Pro,58,14,26
ODN1LnxXN,《再见爱人》这档综艺脊梁本来是冲着黄圣依杨子去看的看到一半发现，#李行亮麦琳 无限流式吵架# 貌似才是问题最大的啊婚姻状况，绝对是很顶配的了但他对李行亮各种挑剔不满意用自己付出去控制pua另一半明明李的钱都上交了，还说没给她买礼物节目里，李行亮描述麦琳“抠”的吓人今天看到网友扒出来她的闲鱼发现还真是比普通人还要节俭出香奈儿包和闲置家居还正常对吧但看下去，还有成色破烂的儿童鞋用过的奶瓶，买假睫毛送的胶水氧化到全部发黑的的apm耳环配文“维修一下送人挺合适的”甚至还有已经吃掉一层的麦片还有麦琳的朋友发文说她能关注到自己的各种小情绪但就这么个贴心的人怎么会在节目里说出“离开李行亮我的生活会有火箭般的提升”对着自己的爱人，这种细腻都去哪了？？人真是不能既要又要还要 [组图共9张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hv3ajs7uhrj20lh1443zy.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv3ajsguuej20m10pgace.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv3ajsuibgj20v9126gu1.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv3ajt5dp4j20go0njtd2.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv3ajrkk8pj20go0oujtq.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv3ajtfytwj20go0s0adf.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv3ajtss94j20r819n42e.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv3aju9h3lj20u01oyti1.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv3ajuljjuj20t215215c.jpg",无,无,2024-10-29 15:16,iPhone 13 Pro,15,1,7
ODMOdmWTS,日本的那些奇葩店名第二家赢了  [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hv39kmfvo9j20sf164n3l.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv39klr0h4j20wi164tp4.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv39kqp2j6j20wi0odgy8.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv39kn4617j20wi16oqfw.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv39kvziuvj20wi16r7f6.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv39kx6tvkj20wi0oc47c.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv39kxkuzjj20wi0l711p.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv39ky5jy0j20wi16xk1y.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv39kyj6omj20wi16r130.jpg",无,无,2024-10-29 14:43,iPhone 13 Pro,29,8,10
ODK9Gl2Q8,没想到已经快11月份还要关心台风21号台风康妮正在迅速增强预计明天会加强到超强台风级别台风在这时节靠近中国大陆无疑是自寻死路来到长三角附近时虽然已是台风残骸但残留云系仍会和冷空气共同作用很可能会在11月1～2日给上海带来暴雨上海今天晴到多云在冷高压控制下，气温依旧低迷今天凌晨市区14度，郊区10～12度今天白天最高20度上下，和前两天差不多晴好天气还能持续一天多，31日开始变天#台风康妮##脊梁聊天气#[查看全部图片/视频] ,,无,无,无,2024-10-29 07:58,iPhone 13 Pro,34,3,21
ODFqXtcY4,前几天刚说10月以后的秋台很难登陆我国大概被台风康妮听到了康妮偏要试试康妮会在副高的引导下向台湾靠近预计会在10月31日登陆台湾登陆后可能在福建二次登陆也有可能被西风槽勾走康妮接近华东后会被冷空气杀死，命不会长对上海的影响主要是11月1～2日本周末上海很可能会有连续两天大到暴雨具体的影响到周三前后会逐渐明朗#台风康妮# http://t.cn/A6n5gWrD ,,无,无,无,2024-10-28 19:56,微博视频号,39,0,31
ODCmVBB6y,大环境的确不太好连黑豹子和雪姨都下海了陆振华：依萍，夜场是真赚钱呀！你怎么不早告诉爹！傅文佩：振华，你这上的是什么班？你这工作怎么越做越晚？ 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-28 12:08,微博视频号,48,6,6
ODAB2E8Ug,今天凌晨上海仍有毛毛雨但是已经是尾声，今天白天雨区就会散去今天上海阴转多云天气，下午天气逐渐转好今天全天气温比较低迷，最高20度上下深秋时节大家记得早晚要添衣本周天气最大的变数是21号台风康妮预计11月1～2日会给上海带来暴雨⛈️#台风康妮##脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-28 07:37,微博视频号,44,4,19
ODtZ1lECl,随着《再见爱人4》这周最新几集的播出大家才发现能上节目的几对夫妻个个都是顶级中的顶级，山外有山爹外有爹一对父女，一对母子，一对双胞胎除了非常离谱的杨子和刘爽李行亮&麦琳这对相对正常的夫妻反而最能引起共鸣#再见爱人4最应该离婚的一对#李行亮是06快男出道的歌手麦琳从李行亮还是个小透明时就与他在一起两人感情稳定很早就结了婚结婚后麦琳就一直在家做家庭主妇李行亮毋庸置疑是很爱很爱麦琳的但久而久之，没有工作、没有安全感、自我价值感的麦琳，就变得焦虑&神经质&极度别扭在生活中不停地pua李行亮，让他产生愧疚感来使自己成为这段关系的掌控者比如说买礼物李行亮买了就是李行亮浪费自己退掉礼物是为这个家做贡献但李行亮不买她又觉得心理失衡觉得李行亮在生活中不关心她然后就进了一个只有李行亮受伤的死循环节目中黄执中的一段话说得很好：这是一个出题人不想让你拿分的考试一次两次李行亮能包容但时间久了他自己的状态也会被麦琳群影响于是就有了他们在衣柜前的争吵这种关系就很像很多中国家庭的愧疚式教育桌上明明摆着一盘肉，明明够全家人吃然后父母故意不吃，把肉全给孩子吃然后一边看孩子吃一边说：我们都是为了你才不吃的，所以你要怎么怎么样才对得起我们的付出唯一值得庆幸的是，相比杨子和刘爽麦琳还有救，她至少是真心爱李行亮的希望她能早日找到自己的价值放过自己也放过李行亮吧 [组图共15张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93gy1hv0yg6kl5zj20u00duq8m.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv0yg8456kj20nm1b0qda.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv0ygcipscj20j31ben66.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv0ygobbalj20zk1bfale.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv0yg5qgfuj20fa0yk43f.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv0ygp7frdj20ga0tptcp.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv0ygre24lj20z41q4gyb.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv0ygrw795j20gh0lzznc.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv0ygsek4aj20gl0m4ado.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv0ygsyedxj20o50w77ac.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv0ygtjn9vj20qo0i6gob.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv0ygu5gszj20hl0nggov.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv0ygv29a8j20gg13bdob.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv0ygw5hvij20fk11jah9.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv0yh16r3lj20zk1bfthi.jpg",无,无,2024-10-27 14:47,iPhone 13 Pro,20,3,6
ODtxw3BgM,郑钦文7:6/6:3力克🇺🇸肯宁拿到了WTA500东京站冠军🏆这也是郑钦文今年第3个冠军头衔赛点边裁判定IN郑钦文提出挑战并且很霸气地走到往前准备握手这份自信真的讨人喜欢#郑钦文东京夺冠# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-27 13:40,微博视频号,50,2,2
ODrxEvVCh,今年第21号台风康妮目前正在活跃它可能会在11月1日前后靠近华东沿海届时强度很可能达到超强台风级别不过靠近华东沿海也意味着康妮的死亡这个季节冷空气相当强劲康妮会在东海上被冷空气扒光衣服活活打死最后变成低压系统转向去日本🇯🇵#台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-27 08:34,微博视频号,48,3,10
ODrk1l8UK,昨天上海下了一整天的雨虽然雨不大，但是下的时间足够长累计雨量普遍达到了中到大雨程度今天早晨上海依旧在下小雨🌧️上海今天还是雨天，这场雨下午会有所减弱完全停下来可能要到晚上了受到雨水打压今天气温情况和昨天接近白天气温在22度上下，体感并不冷明天起上海会出现连续的晴天☀️气温在22度上下，秋高气爽#脊梁聊天气#[查看全部图片/视频] ,,无,无,无,2024-10-27 08:01,iPhone 13 Pro,29,3,20
ODmMTsxCH,大家有吃到东京银座FENDI的下跪瓜吗居然闹大闹上日媒了一名中国女游客在🍠上爆料了下跪瓜的经过10/16她去逛FENDI银座店在店内一眼看中了某款黑色羊毛披肩并向店员表示了自己的购买意向就当她披在身上对镜欣赏时一名男店员一声不吭直接上手取走她身上披着的披肩并披到另外的客人的身上（一对中国情侣）游客非常生气，觉得受到了不当对待立即找银座店的经理投诉经理要求她到人少的二楼解释此事到了二楼，经理与3名店员共4人突然跪下向她道歉（游客就是拍了这张下跪照片并发上网作为事件证明）经理解释说男店员询问过接待她的店员，得到同意才拿走的游客不满该解释，但因为经理说店内无监控无法核实当时情况而不了了之第二天，游客去表参道店购买了前一天看中的披肩并和表参道店的经理确认了FENDI店内是有监控的也有正规的投诉渠道于是她直接写信到FENDI意大利总部投诉此事蛮有效的，FENDI日本代表和银座店店长先后通过电子邮件道歉同时银座店的经理&店员登门赔礼道歉有的人觉得游客咄咄逼人，没必要吧投诉到这个程度有的觉得就这个投诉爽，会提升其他中国游客的消费体验不过换个角度，这件事也可以说是《FENDI表参道店痛击银座店事件》吧表参道店赢很大，这波属实爆了银座店的金币啊#中国女子在日购物遭不当对待4人下跪道歉# [组图共10张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hv02pccskcj20qw0t7aet.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv02pcpnfxj20l40rwjus.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv02pd50j2j210o20k4bn.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv02pey5suj20zk0jtn17.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv02pe5id0j210o1nuwjm.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv02pen87gj20zk1ll7kh.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv02pgp4pgj20l413awj2.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv02pbynemj20l4132wiu.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv02phjj8rj20hs0nqjv8.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv02phz2b5j210o0v1aev.jpg",无,无,2024-10-26 20:28,iPhone 13 Pro,194,13,32
ODlpRmRNd,目前累计雨量在中雨雨还没有停下来的意思今天傍晚到明天上午雨量还挺大的明天午后雨会逐渐停下来，天气逐渐转好#脊梁聊天气#  原图 ,,https://wx2.sinaimg.cn/large/56df5c93gy1huzxdo8hw2j20wi1pv49l.jpg,无,无,2024-10-26 16:59,iPhone 13 Pro,44,4,20
ODhQedzYE,上海昨天下午开始转雨雷达图上看主雨区在浙江沿海今天上海全天阴雨不断，忽大忽小大家出门时带好雨具，雨不大但是挺密的今天深夜到明天上午的雨量会大一些气温方面，阴云密布阻挡热量散发今晨有21度，白天23度上下，明天也差不多这轮降雨到周日晚些时候逐渐趋于结束10月底剩下的日子上海都不下雨#脊梁聊天气# http://t.cn/A6n4v9WO ,,无,无,无,2024-10-26 07:53,微博视频号,41,1,19
ODdQyeAiL,这两天大家应该都被沙白这个名字刷屏了这个43岁的上海姑娘选择在瑞士度过人生最后一天并在最后一天到来前还拍了人生倒数系列视频将近80岁的老父亲陪伴她最后一程这任谁看了都会久久震撼和感慨脊梁看完一时也有点失语从她的《最后一天》开始往前了解她沙白做出这个选择的原因被概括在短短几行字内：20岁开始罹患红斑狼疮，后续引发尿毒症到严重阶段必须两天一次透析维持生命前两天，她在网上发视频公开宣布自己准备在10月24日，在瑞士安乐死并选了3样东西陪她上路：一本书，一条围巾，和一条项链她的父亲，选择陪在她的身边完成这个过程然后独自乘飞机回国和病痛相反的是沙白拥有相当丰富精彩的人生履历她说：“我过了极好的一生。”确实视频里的沙白，也让人几乎看不出病感整个人显得很体面，洒脱又达观很多人敬佩她人生值得，结束也非常体面但关于她对待红斑狼疮治疗的态度，依旧是非常有争议的据比较了解红斑狼疮的网友说这个病如果积极配合治疗，还是可以控制的但沙白在发病早期，为了保持苗条和美丽并不积极配合治疗，还去医美健身不打激素这就是这个事件最大的争议点假设病情早期时她能好好听医生的话是不是就不会有这《最后一天》但，这可能就是个人的选择🚬无论是选择最后一天还是这一生里的无数个选择脊梁看完反而觉得最有勇气的是沙白的爸爸他选择理解女儿，支持女儿然后亲自目送女儿最后一程，最后独自回家根本没法想象他会有多悲伤无力无奈而对于网友来说尊重他人选择是唯一能做的事了吧#赴瑞士安乐死女子账号头像已成黑白##沙白安乐死# [组图共10张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1huyz8cuwfyj20p50y0ac9.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1huyz8dqxlvj20wr1z0dpi.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1huyz8e852ej20zk1t4wqi.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1huyz8f149uj20jk0wk155.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1huyz8fiwukj20zk1j67f4.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1huyz8fxe2cj20zk1nfqc5.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1huyz8cj5o1j20tu0tuq5f.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1huyz8gl52bj20zk19ina2.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1huyz8h7ptkj20zk1cc4df.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1huyz8hmqpsj210o25on7j.jpg",无,无,2024-10-25 21:43,iPhone 13 Pro,6226,130,271
ODdk3wlUM,万圣节活动结束了，变回原形回家  原图 ,,https://wx3.sinaimg.cn/large/56df5c93gy1huywx742koj21sc2dsqv5.jpg,无,无,2024-10-25 20:22,iPhone 13 Pro,46,1,13
ODc8R86a8,乐园里的打工人  [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1huyrp6ncmhj23402c0b2b.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1huyrp9cuq3j22c03407wj.jpg",无,无,2024-10-25 17:22,iPhone 13 Pro,77,25,15
ODacseSeQ,早晨上海短暂放晴中午前后台风潭美带来的偏东气流已经到货上海已经转为阴天预计今天傍晚前后会出现局部地区小雨这轮阴雨天预计到本周日结束主要的降雨会出现在周六上午、周六半夜到周日中午#脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-25 12:25,微博视频号,10,2,8
OD8qOwB5W,神仙打架百姓遭殃说的就是这两天尽管台风潭美远开我们八只脚但台风带来的偏东气流和冷空气即将展开激战战场就在本周末的长三角上海今天早晨还有阳光，下午就会变天持续2天多的晴好天气午后要按下暂停键上海今天下午会转为雨天☔️大家早上出门最好是带好雨具这轮降雨会从周五晚持续到周日气温方面今天有所回升午后最高来到24度上下本周末阴雨期间上海的温差较小白天24度，早晚20度上下，体感还行#脊梁聊天气##台风潭美# http://t.cn/A6ny4Q94 ,,无,无,无,2024-10-25 07:55,微博视频号,26,4,14
