,round,id,user_id,screen_name,text,attitudes_count,comments_count,reposts_count,total_engagement
100,-1,5.11E+15,7346220742,剧透了,#祝绪丹采访好可爱##被祝绪丹三哼挑战可爱晕了#要被祝绪丹的三“哼”挑战可爱晕了。采访时被要求表演三种不同的“哼”：小失望、小疑问、小生气。阿姐真的，每个哼都带着带着超强信念感在完成，还每种都要表演两次。。认真的状态里又夹着层层微醺感。感觉旁边的女生已经要笑不活了hhhhhhh同时还被问到6个瑞士卷一家四口怎么分，“可以吃六天”真的完全意想不到的回答，虞书欣和丁禹兮掉进水里先救谁，“先去。。找救援”，阿姐是什么天赋型接梗选手，网友锐评：丁禹兮连夜背梗都比不过其他三个先天抽象圣体。P.S祝绪丹这个兔子耳朵阿姐发型好可爱喔，一上来就说专门为了旁边采访的女生做的，我要是那个女生我也要被击中了！！！！L剧透了的微博视频,7882,2216,3976,11858
101,-1,5.11E+15,6915891722,当红炸子鸡小陈,竹林四侠真人版分瑞士卷啊哈哈哈哈哈，柳拂衣和慕声你俩怎么回事啊�迷之自信了又柳拂衣：给阿瑶四个，如果阿瑶心里有我的话，会返给我两个�慕瑶：柳拂衣不吃慕声：都给妙妙，妙妙也会把八个都给我！�妙妙：我平均分吧…,3405,861,2059,5464
102,-1,5.11E+15,1218346612,芒果妈妈,竹林四侠�自己的瑞士卷题八个兔子苹果怎么分？我愿称之为最符合人设的一集！妙妙人好好，要不然鸡柳哥要受伤了#闪耀的恒星#,131,7,2,133
103,-1,5.11E+15,3946452168,小熊你今天冲浪了吗,#竹林四侠有自己的瑞士卷要分##竹林四侠的瑞士卷梗随迟但到#怎么分,0,0,0,0
104,-1,5.11E+15,6487177310,追影寻综咖喱酱,#竹林四侠有自己的瑞士卷要分##竹林四侠的瑞士卷梗随迟但到#怎么不算呢,0,0,0,0
105,-1,5.11E+15,2348439980,影视小浪花er,#竹林四侠有自己的瑞士卷要分##竹林四侠的瑞士卷梗随迟但到#错过一个梗会怎么样,0,0,0,0
106,-1,5.11E+15,5988006928,人不能既要又要也要还要通通都要,我不行了怎么是分八个瑞士卷。。,18,0,0,18
107,-1,5.11E+15,7534989839,别扭小熊包er,#闪耀的恒星#竹林四侠有自己的分瑞士卷八个兔子苹果该怎么分cr四月日记虞书欣｜丁禹兮｜祝绪丹｜杨仕泽永夜星河超话,23,0,22,45
108,-1,5.11E+15,1920061532,资深观众沈梦梦,闪耀的恒星有自己的分瑞士卷丁禹兮怎么会这么有梗看人深情是因为六百度近视，分小兔子苹果也是全部分给妙妙，慕声儿你在现代也在背梗#丁禹兮我真的没有在晚上背梗#.#闪耀的恒星#,2438,732,1129,3567
109,-1,5.11E+15,5943932342,卧佛糍粑披萨心肠,我们竹林四侠有自己的瑞士卷可以分就是不知道鸡柳哥看到家姐说四个给妙妙，四个给慕声，但自己一个都没有时的心情怎么样哈哈哈哈哈哈,20,21,19,39
110,-1,5.1E+15,7461439068,大润发,好奇，8个大润发瑞士卷动物奶油，不齁不腻你们一次能吃几个？#瑞士卷怎么分##瑞士卷#O抽奖详情,141,191,461,602
111,-1,5.11E+15,2960600157,小娱圈圈,竹林四侠版本的8个瑞士卷怎么分，果然不是一家人不进一家门永夜星河虞书欣丁禹兮祝绪丹杨仕泽#永夜星河#L小娱圈圈的微博视频,7,2,0,7
112,-1,5.11E+15,5180122301,·李西安娜·,宝宝一人吃八个然后养成小猪被我吃掉//@刘宇Yu_:爱咋分咋分//八个瑞士卷三个人怎么分评论配图,10639,0,0,10639
113,-1,5.11E+15,7786974165,阴暗饥饿美食狂人,对于怎么分八个瑞士卷这种事情，对于美帝而言，平分更贴切，如果张则与多给了一个给张集，他这一个大概率要先收好的，他要等到张则与吃到最后如果说饱了他再说吃不吃，如果是张集多给一个给张则与，感觉张则与到张集吃最后一个都会再问几次你真不吃啊然后揣着，偏爱有重量，感觉美帝享受偏爱更考虑怎么回报偏爱，这有一种分寸感，无论是双数瑞士卷还是单数瑞士卷，如果两个人都考虑到是平分才让人觉得舒服，要提前说好怎么分，不能一个人在那看到对方吃第四个的时候还会不会拿下一个，不会要求给我吃八个就是爱我，多给对方一个会以为对方是不是不舒服，胃口怎么变小了，想要多吃一个要跟对方商量，感觉美帝这种分寸感其实一直都有，越是生活融合多的人越需要，家美很典型的是那种你买电影票我买爆米花可乐的那种情侣。,66,6,5,71
114,-1,5.11E+15,7509508397,禁止小狗撒娇,女王//@刘宇Yu_:爱咋分咋分//@i57Yu_:八个瑞士卷三个人怎么分评论配图,10639,0,0,10639
115,-1,5.11E+15,7528465770,小猫起司ovo,两个瑞士卷怎么分！？/ᐠ-˕-マⳊ,123,102,0,123
116,-1,5.1E+15,5979495016,许超医生,#瑞士卷怎么分#看了视频，很多人会感到气愤，这男的太自私又爹味十足，自己和孩子吃了瑞士卷，还不让媳妇吃，还要讲一大堆道理。我看了之后第一感觉是，这是个剧本，演的。并不是说生活中没有这类事情的发生，甚至有些比这个更令人无语令人气愤的，但仅就这个视频来说，从文本、说话到配乐、剪辑，看着像是摆拍演出来的。视频反映的现象值得思考，但不应引起对立和矛盾。#瑞士卷怎么分席卷全网老公#,18995,1913,370,19365
117,-1,5.1E+15,1729357127,今麦郎食品官方微博,别再纠结瑞士卷能分几个了，自己买的自己炫，想吃多少吃多少板面也是一样，全款拿下，吃多少当然我说了算，参考刘星分肉饼转+关，送板面三连桶！不用分，都是你的～#瑞士卷怎么分##100克瑞士卷等于3碗米饭不建议多吃#O抽奖详情,221,113,402,623
118,-1,5.1E+15,6480831590,麦卡PU10P,刚知道今天的热搜是瑞士卷。#瑞士卷怎么分#这要问问两年前上海那个居委会，分瑞士卷，它们最专业了。上海一#居委会给居民发泡面居委干部吃瑞士卷##官方回应给居民发泡面居委干部吃瑞士卷#,11858,177,5054,16912
119,-1,5.1E+15,1703827472,小韭菜文文,瑞士卷观后感#瑞士卷事件博主否认摆拍制造对立##别掉进8个瑞士卷怎么分的话题陷阱##瑞士卷怎么分#超级烂梗娇妻跟风梗L小韭菜文文的微博视频,311,30,8,319
120,-1,5.1E+15,7689975370,开包辣条庆祝一下,不在于8个瑞士卷你到底能吃到几个，当你问出这个问题的时候就代表你连吃个瑞士卷似乎都要经过那个男人的允许，连这种事都要让渡自己的权利。当得到满意的答案之后自以为自己感受到了幸福，沉溺于表象，沉溺于一些虚无缥缈的非事实的东西。其实无形中早就放低了自己的地位。就像前几天看到一个博主发的帖子，大致意思是(侵权删/记不得名字了)：比起底层娇妻来说，中产娇妻更具有迷惑性。底层娇妻会说：生儿子婆家给奖励，坐月子老公给我煮鸡蛋吃。但中产娇妻会包装：5:30起床给家里人做营养丰盛的早餐。瑜伽插花烘焙“自我提升三件套”。我把我的家庭经营的很好，老公工资上交，我掌管这个家的财政大权。中产娇妻的绝招就是“田忌赛马”。跟底层女社畜比收入，嘲笑人家一个月挣不了仨瓜俩枣还累死累活，只字不提同阶层的女高管、女领导、女老板。底层娇妻写剧本赚钱引起话题，一大批中层娇妻前赴后继证明自己的“家庭地位”。#别掉进8个瑞士卷怎么分的话题陷阱#这就是为什么我永远抵触和自己的主人结婚，我坚定选择纯主nu，因为我很难在平等的关系里接受这样的待遇。但既然我选择了这个不平等的游戏，这些小事对我来说也就无关紧要了，扮演好自己的角色也是一种能力，影响不到我的内核。正因为你们不是m，并不是需要在男人的管束下才能获得快感，并不需要这样让渡权利放低姿态，所以我才会更加怜悯这样的婚姻。,275,31,12,287
121,-1,5.1E+15,3335273760,爱右爱,我不喜欢吃，你吃吧。#别掉进8个瑞士卷怎么分的话题陷阱##瑞士卷怎么分席卷全网老公##瑞士卷#L爱右爱的微博视频,46,10,0,46
122,-1,5.1E+15,1978771803,小吴你杰超呢,#瑞士卷怎么分#不用分，我会全部吃完，全都归我了,0,1,0,0
123,-1,5.1E+15,2036161077,马上谈,#瑞士卷怎么分别成为第二个秦朗丢作业#该账号不是说自己患抑郁症就是在带货，5月份说前夫哥把她照顾的很好，现在不让她吃瑞士卷的的老公到底是谁？以前是分榴莲，现在分瑞士卷…#瑞士卷消费降级##瑞士卷怎么分#,204,33,24,228
124,-1,5.1E+15,7851544105,极雾魅力,#别掉进8个瑞士卷怎么分的话题陷阱#所以怎么分,1,0,0,1
125,-1,5.1E+15,7338506918,单车小朋,#别掉进8个瑞士卷怎么分的话题陷阱#8个瑞士卷怎么分？这居然是一个问题？其实就是服从性测试不被认同的付出这个在目前的家庭关系中真的太常见了女人就是应该无条件付出（千百年好像就是这样）我之前相亲遇到过一个男生忘记怎么聊起来类似的话题我说，如果一个女生，又要工作，又要照顾家庭，洗衣做饭，照顾孩子，照顾老人，那男的呢？他说，我会在其他方面补偿我心说钱吗？你能提供的，是只有钱吗？……我自己挣钱，自己做饭，有稳定的工作，不错的副业，瑞士卷，我是自己烤来吃，也会和朋友分享这些，都不是我应该做的，而是我愿意做的只有被看到，被认同，付出才是有意义的放弃不被看到的牺牲吧，结婚应该是为了幸福,1,2,0,1
126,-1,5.1E+15,7063636894,谈美功课小号,抖子那边测试老公八个瑞士卷怎么分，然后秀恩爱。咱们微博人：要不别研究八个瑞士卷怎么分，可以找晓庆姐研究研究怎么找八个男朋友，一个人给你八盒瑞士卷得了。,286,15,6,292
127,-1,5.1E+15,1108242961,风的节奏吹,#瑞士卷怎么分别成为第二个秦朗丢作业#挑起男女对立，才会有流量，这成了密码。话说，没有争议，没有对立，就没有讨论的必要，就是宣传，就没有流量。瑞士卷算老几？有本事去讨论怎么分瑞士,10,1,7,17
128,-1,5.1E+15,5369089008,锦鲤正能量,海口锦鲤超话#瑞士卷怎么分别成为第二个秦朗丢作业#“8个瑞士卷怎么分”这一话题引发热议。此事可能为真，反映出生活琐事也能引发家庭争端；也可能是段子，只为博流量。无论真假，我们都应理性看待。莫因这类“花絮”过度纠结，甚至影响自身判断与家庭。“秦朗巴黎丢作业”的教训犹在眼前，网络话题纷繁复杂，我们要有辨别力。不盲目跟风，不深陷其中，保持清醒与冷静，避免被不良话题撕裂价值观，让网络环境多些理性与和谐，少些冲动和纷争。,0,0,0,0
129,-1,5.1E+15,1718658672,Allen园来是我0305,全网都在讨论瑞士卷怎么分，在我们家，连娃都不爱吃，每次买一个瑞士卷都是我自己一个人吃,0,1,0,0
130,-1,5.1E+15,7386988518,栖息的小世界,#瑞士卷怎么分#难怪一大早，先生问我：“你吃过瑞士卷吗？”我一脸疑惑：“好像吃过，咋啦？”他：“这两天全网都在讨论瑞士卷。”他发来一个链接，我忙得没打开。这会儿听一些同事聊天，才知道是怎么回事到底是不是摆拍啊？怎么会有这么厚颜无耻的男人？不过想想最近的#再见爱人#，什么样的人都有吧,43,4,0,43
131,-1,5.1E+15,7837433771,深圳陶玥,#瑞士卷怎么分别成为第二个秦朗丢作业#国外吵着谁当总统？我们吵着瑞士卷怎么分？,5,1,0,5
132,-1,5.1E+15,5588703243,美食锦鲤,#瑞士卷怎么分#8个瑞士卷，父母+两个娃共4人，小学生都知道每人吃两个，那些吃男女对立流量的分不清了！没必要溺爱孩子让孩子吃太多零食，也没必要纠结谁多吃了一份。家人多吃你一个瑞士卷，正常人谁会发网上？除了吃对立流量的自媒体！,5,3,2,7
133,-1,5.1E+15,3536826167,快乐储存所,看了瑞士卷那个事件，发现我就是这样的妈妈……#瑞士卷怎么分#,1021,145,114,1135
134,-1,5.1E+15,7717503955,有山则灵的小千,#瑞士卷怎么分#最近大家是不是都在分瑞士卷...当个玩笑看就罢了。大千世界，什么样的家庭没有，什么样的坑也都有，我们只需时刻保持清醒,10,14,0,10
135,-1,5.1E+15,5353977235,一季绵雨,#瑞士卷消费降级#一盒瑞士卷怎么分还怎么分喊武艺来帮你分！,143,1,0,143
136,-1,5.1E+15,2535162314,正能量薛哥,#瑞士卷怎么分别成为第二个秦朗丢作业#瑞士卷的启发：人来人往你要好好爱自己，你才是自己长久而稳定的精神依靠。主要还是通过瑞士卷事件告诉大家。家庭和睦才是重要而不是问老公瑞士卷怎么分。,15,0,0,15
137,-1,5.1E+15,1242388827,荀夜羽,瑞士卷这个事情，不管一开始是段子还是真的，本来都是一个女性对婚姻中女性面对老公训诫式双标的表现和阐述，但后面兴起的跟风拍“八个瑞士卷我老公怎么分”，则是一场炫耀式的表演。通过挤兑为难老公，要么让老公左右为难，要么最后分得最多的瑞士卷，甚至独占八个瑞士卷，来证明“我被男人宠爱”来彰显优越感，这样的行为类似于在孤儿给自己买生日小蛋糕的时候发送自己生日趴和奢侈品礼物照片、给因为孕产疲惫衰老的女性看自己高P“童颜”照、普通孩子下面晒自己小孩童模档案、给挤地铁打工人发手扶着玛莎拉蒂方向盘的照片，是又蠢，又恶毒，又自以为是，还洋洋得意的不体面，很难看。而且，一盒8片的瑞士卷39.9，还要去问老公“怎么分？”比预想分的少了就囔丧撒娇，分的多就沾沾自喜，喜笑颜开——一份40块钱的东西自己都不能做主吗？拍这种视频要么嗷嗷叫，要么嘻嘻哈哈的，这种婚姻境地，对比那个不让老婆吃两个瑞士卷的家庭，优越感在哪里？多吃几个瑞士卷就等于被爱，就值得炫耀了吗？那些说“我不吃，都给你”的老公，根本原因不是他偏宠你，大概率是他真的不爱吃瑞士卷。不信你换成�9️⃣试试？,758,72,64,822
138,-1,5.1E+15,1967150975,Jessie蓝依念,嘟宝听你说超话#瑞士卷怎么分##瑞士卷消费降级#看来看去，瑞士卷是最大赢家。我合理怀疑这个是山姆的瑞士卷营销#瑞士卷怎么分别成为第二个秦朗丢作业#,0,0,0,0
139,-1,5.1E+15,2271819183,小夏天芽芽,昨天一个朋友问她老公，8个瑞士卷怎么分？老公回答：8个都给你吃，瑞士卷都是添加剂，让你一个人吃，顶级回答！！！#瑞士卷消费降级#,13,3,0,13
140,-1,5.1E+15,6026921854,萤火虫在线,#瑞士卷消费降级##别掉进8个瑞士卷怎么分的话题陷阱##瑞士卷怎么分别成为第二个秦朗丢作业#此次事件不仅反映了家庭生活中的小摩擦，更是揭示了一个更大的社会问题——全职主妇的价值未被充分认可。很多全职主妇在家务劳动和育儿方面付出了大量努力，但在社会层面并未获得应有的尊重和认同。这种不公平对待导致了许多类似‘瑞士卷’的小争执不断上演，进一步加深了性别角色的固化和家庭成员之间的情感隔阂。面对这样的现象，一些评论者呼吁社会各界加强对全职主妇的支持和肯定，提升她们的社会地位。同时，也有观点认为，女性应当追求经济独立和个人成长，这样才能更好地维护自身权益，减少类似的冲突。无论如何，这次关于‘瑞士卷怎么分’的争论提醒人们，家庭和谐需要建立在相互理解和尊重的基础上，每个人都应该为营造健康的家庭氛围做出贡献。L萤火虫在线的微博视频,21,14,2,23
